0.0, -3.0, 0.0, 0.0, 2.6, 7.3, 0.0, -5.0, 0.0 | -136.0 | 3
0.0, -3.0, 0.0, 0.0, 3.4, 7.5, 0.0, -4.5, 0.0 | -115.2 | 4
0.0, -3.0, 0.0, 0.0, 3.8, 8.0, 0.0, -5.0, 0.0 | -128.65 | 4
0.0, -3.0, 0.0, 0.0, 3.4, 7.5, 0.0, -3.5, 0.0 | -128.4 | 4
0.0, -4.0, 0.0, 0.0, 2.5, 6.0, 0.5, -5.0, 0.0 | -200.0 | 1
0.0, -4.0, 0.0, 0.0, 3.0, 7.0, 0.0, -5.0, 0.0 | -134.2 | 3
-0.5, -3.0, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -200.0 | 1
0.0, -3.0, 0.0, 0.0, 3.38, 7.48, 0.0, -4.48, 0.0 | -134.8 | 3
0.0, -3.0, 0.0, 0.4, 3.3, 7.5, 0.0, -4.5, 0.0 | -131.85 | 3
1.0, -3.0, 0.0, 0.0, 2.6, 7.5, 0.0, -5.0, 0.0 | -200.0 | 1
0.0, -4.0, 0.5, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -200.0 | 1
0.0, -5.0, 0.0, -5.0, 2.5, 6.0, 0.0, -5.0, 0.0 | -149.95 | 3
0.0, -3.0, 0.0, 0.0, 3.4, 7.5, 0.0, -4.4, 0.0 | -135.75 | 3
0.0, -3.0, 0.0, 0.0, 3.4, 6.5, 0.0, -4.6, 0.0 | -125.4 | 4
0.0, -3.0, 0.0, 0.5, 3.3, 7.5, 0.0, -4.5, 0.0 | -118.45 | 4
0.0, -4.0, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -134.7 | 3
-0.5, -5.0, 0.0, 0.0, 2.5, 7.0, 0.5, -5.0, 0.0 | -200.0 | 1
0.0, -4.9, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -132.3 | 3
0.0, -5.0, 0.0, 0.0, 2.5, 7.5, 0.0, -5.0, 0.0 | -123.9 | 4
0.0, -3.0, 0.0, 0.0, 3.45, 7.5, 0.0, -4.6, 0.0 | -130.2 | 3
0.0, -3.0, 0.0, 0.0, 3.5, 7.5, 0.0, -4.5, 0.0 | -136.6 | 3
0.0, -3.0, 0.0, 0.0, 2.6, 7.6, 0.0, -5.0, 0.0 | -125.85 | 4
0.0, -3.0, 0.0, 0.0, 3.6, 7.5, -0.5, -4.0, 0.0 | -200.0 | 1
0.5, -4.0, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -200.0 | 1
0.0, -3.0, 0.0, 0.0, 3.6, 7.5, 0.0, -5.0, 0.0 | -143.9 | 3
0.0, -3.0, 0.0, 0.0, 2.6, 7.2, 0.0, -5.0, 0.0 | -128.8 | 4
0.5, -4.0, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.0 | -200.0 | 1
1.0, -4.0, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.0 | -200.0 | 1
0.0, -4.0, 0.0, 0.0, 2.45, 6.0, 0.0, -5.0, 0.0 | -136.2 | 3
0.0, -3.0, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.0 | -131.05 | 3
0.0, -3.0, 0.0, 0.0, 3.6, 8.5, 0.0, -5.0, 0.0 | -131.5 | 3
0.0, -3.0, 0.0, 0.0, 3.0, 7.0, 0.0, -5.0, 0.0 | -126.05 | 4
0.0, -3.0, 0.0, 0.0, 2.6, 6.0, 0.0, -5.0, 0.0 | -126.3 | 4
0.0, -4.0, 0.0, 0.0, 4.0, 6.0, 0.0, -5.0, 0.0 | -122.1 | 4
0.0, -6.0, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -140.2 | 3
0.0, -5.0, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 1.0 | -200.0 | 1
0.0, -3.0, 0.0, 0.5, 3.4, 7.5, 0.0, -4.5, 0.0 | -129.15 | 4
0.0, -3.0, 0.0, 0.0, 2.7, 7.5, 0.0, -5.0, 0.0 | -124.8 | 4
0.0, -3.0, 0.0, 0.0, 2.8, 7.0, 0.0, -5.0, 0.0 | -134.6 | 3
0.0, -3.0, 0.0, 0.0, 3.2, 7.5, 0.0, -4.5, 0.0 | -141.1 | 3
0.0, -3.0, 0.0, 0.0, 2.6, 7.5, 0.0, -5.0, 0.0 | -122.9 | 4
0.1, -3.0, 0.0, 0.0, 2.6, 7.5, 0.0, -5.0, 0.0 | -136.05 | 3
0.0, -2.0, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -135.35 | 3
0.0, -3.0, 0.0, 0.0, 3.5, 7.5, 0.0, -4.5, 0.0 | -124.05 | 4
0.0, -4.0, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.5 | -200.0 | 1
0.0, -5.0, 0.0, 0.0, 2.8, 6.0, 0.0, -5.0, 0.0 | -126.05 | 4
-3.0, -5.0, 0.0, -6.0, 3.0, 6.0, 0.0, -5.0, 0.0 | -200.0 | 1
0.0, -3.5, 0.0, 0.0, 2.7, 6.0, 0.0, -5.0, 0.0 | -124.05 | 4
0.0, -3.0, 0.0, 0.0, 2.6, 8.0, 0.0, -5.0, 0.0 | -130.4 | 3
0.0, -3.0, 0.0, 0.0, 4.6, 7.5, 0.0, -5.0, 0.0 | -123.6 | 4
0.0, -3.0, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -122.65 | 4
0.0, -3.0, 0.0, 0.0, 5.5, 5.5, 0.0, -5.0, 0.0 | -122.85 | 4
0.0, -3.0, 0.0, 0.0, 3.5, 7.5, 0.0, -5.0, 0.0 | -134.25 | 3
0.0, -2.5, 0.0, 0.0, 2.5, 7.0, 0.0, -4.0, 0.0 | -133.05 | 3
1.0, -4.0, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -200.0 | 1
0.0, -3.2, 0.0, 0.0, 2.6, 7.5, 0.0, -5.0, 0.0 | -125.55 | 4
0.0, -3.0, 0.0, 0.0, 3.0, 7.5, 0.0, -5.0, 0.0 | -133.95 | 3
0.0, -4.0, 0.0, 0.0, 2.6, 6.0, 0.0, -5.0, 0.0 | -140.35 | 3
0.0, -6.0, 0.0, 0.0, 2.0, 6.0, 0.0, -5.0, 0.0 | -130.6 | 3
0.0, -3.0, 0.0, 0.0, 2.6, 7.4, 0.0, -5.0, 0.0 | -142.35 | 3
0.1, -3.0, 0.0, 0.0, 2.6, 7.5, 0.0, -5.0, 0.0 | -131.35 | 3
0.0, -5.0, 0.0, 0.0, 0.0, 5.0, 0.0, -6.0, 0.0 | -129.05 | 4
0.0, -3.5, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -127.15 | 4
0.0, -5.0, 0.0, 0.0, 2.5, 7.0, 1.0, -5.0, 0.0 | -200.0 | 1
0.0, -3.0, 0.0, 0.0, 2.6, 7.5, 0.0, -4.5, 0.0 | -120.3 | 4
0.0, -5.0, 0.0, 0.0, 2.2, 7.0, 0.0, -5.0, 0.0 | -125.15 | 4
0.0, -3.0, 0.0, 0.0, 3.4, 7.5, 0.0, -4.6, 0.0 | -138.2 | 3
0.0, -3.0, 0.0, -0.5, 2.6, 7.5, 0.0, -5.0, 0.0 | -141.85 | 3
0.0, -3.0, 0.0, 0.1, 3.4, 7.5, 0.0, -4.6, 0.0 | -123.15 | 4
0.0, -5.0, 0.0, 0.0, 3.0, 6.0, 0.0, -5.0, 0.0 | -147.05 | 3
0.0, -3.0, 0.0, 0.0, 4.4, 7.5, 0.0, -4.5, 0.0 | -126.35 | 4
0.0, -5.0, 0.0, 0.0, 0.0, 6.0, 0.0, -5.0, 0.5 | -200.0 | 1
0.0, -3.0, 0.0, 0.0, 3.6, 7.5, 0.0, -4.8, 0.0 | -128.95 | 4
0.0, -3.0, 0.0, 0.0, 2.6, 7.0, 0.0, -5.0, 0.0 | -132.85 | 3
0.0, -3.0, 0.0, 0.0, 3.4, 7.2, 0.0, -4.6, 0.0 | -126.05 | 4
-1.0, -4.0, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.5 | -200.0 | 1
0.0, -2.9, 0.0, 0.0, 2.6, 7.5, 0.0, -4.0, 0.0 | -134.15 | 3
0.0, -3.0, 0.0, 0.0, 2.5, 7.5, 0.0, -5.0, 0.0 | -118.6 | 4
-5.0, -5.0, 0.0, 0.0, 5.0, 5.0, 0.0, 0.0, 0.0 | -200.0 | 1
0.0, -4.5, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.0 | -148.95 | 3
-3.0, -1.0, 0.0, 0.0, 3.0, 5.0, 0.0, -5.0, 0.0 | -200.0 | 1
0.0, -3.8, 0.0, 0.0, 2.6, 7.5, 0.0, -5.0, 0.0 | -128.4 | 4
0.0, -4.0, 0.0, 0.0, 2.6, 7.0, 0.0, -5.0, 0.0 | -123.05 | 4
0.0, -3.0, 0.0, 0.0, 3.4, 7.5, 0.0, -4.5, 0.0 | -122.1 | 4
-0.5, -3.0, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -200.0 | 1
0.1, -5.0, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -143.9 | 3
0.2, -4.0, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.0 | -176.35 | 2
0.0, -3.0, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.0 | -125.1 | 4
0.0, -4.0, 0.0, 0.0, 2.5, 7.1, 0.0, -5.0, 0.0 | -123.05 | 4
0.0, -4.2, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.0 | -134.1 | 3
0.0, -5.0, 0.0, -6.0, 0.0, 6.0, 0.5, -5.0, 0.0 | -200.0 | 1
0.0, -3.0, 0.0, 0.0, 3.5, 7.5, 0.0, -4.6, 0.0 | -131.85 | 3
0.0, -2.5, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -131.5 | 3
0.0, -3.0, 0.0, 0.0, 2.6, 7.5, -0.5, -5.0, 0.0 | -200.0 | 1
0.0, -3.0, 0.0, 0.0, 3.6, 7.5, 0.0, -4.0, 0.0 | -128.8 | 4
-1.0, -5.0, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -200.0 | 1
0.0, -4.0, 1.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.0 | -200.0 | 1
-1.0, -4.0, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.0 | -200.0 | 1
-1.0, -5.0, 0.0, 0.0, 2.0, 6.0, 0.0, -5.0, 0.0 | -200.0 | 1
1.0, -5.0, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -200.0 | 1
1.0, -3.0, 0.0, 0.0, 2.6, 7.5, 0.0, -5.0, 0.0 | -200.0 | 1
-2.0, -5.0, 0.0, 0.0, 3.0, 7.0, 0.0, -5.0, 0.0 | -200.0 | 1
0.0, -2.5, 0.0, 0.0, 2.6, 7.5, 0.0, -5.0, 0.0 | -131.1 | 3
0.0, -3.0, 0.0, 0.0, 3.4, 7.6, 0.0, -4.5, 0.0 | -124.75 | 4
0.0, -5.0, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.5 | -200.0 | 1
0.0, -4.0, 0.0, 0.0, 1.5, 7.0, 0.0, -5.0, 0.0 | -135.95 | 3
0.0, -4.0, 0.0, 0.0, 2.6, 7.5, 0.0, -5.0, 0.0 | -117.35 | 4
0.1, -4.0, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -140.4 | 3
0.0, -6.0, 0.0, 0.0, 3.5, 6.0, 0.0, -5.0, 0.0 | -136.15 | 3
0.0, -5.0, 0.0, 0.0, 3.5, 7.0, 0.0, -5.0, 0.0 | -134.5 | 3
0.0, -4.0, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.0 | -137.6 | 3
0.0, -3.0, 0.0, 0.0, 2.7, 7.5, 0.0, -5.0, 0.0 | -136.55 | 3
0.0, -5.0, 0.0, 0.0, 3.0, 7.0, 0.0, -5.0, 0.0 | -132.45 | 3
-0.5, -5.0, 0.0, -6.0, 0.5, 6.0, -1.0, 1.0, -1.0 | -200.0 | 1
0.0, -2.9, 0.0, 0.0, 3.4, 7.5, 0.0, -4.6, 0.0 | -115.65 | 4
0.0, -3.0, 0.0, 0.0, 2.6, 7.5, 0.0, -5.0, -0.5 | -200.0 | 1
0.0, -3.0, 0.0, 0.0, 2.7, 7.5, 0.0, -5.0, 0.0 | -120.7 | 4
0.0, -3.0, 0.0, 0.0, 3.5, 7.4, 0.0, -4.5, 0.0 | -123.95 | 4
0.0, -3.0, 0.0, 0.0, 2.6, 7.5, 0.0, -6.0, 0.0 | -126.8 | 4
0.0, -5.0, 0.0, 0.0, 3.0, 7.0, 0.0, -5.0, 0.0 | -139.45 | 3
0.0, -5.0, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 1.0 | -200.0 | 1
0.1, -3.0, 0.0, 0.0, 3.4, 7.5, 0.0, -4.5, 0.0 | -127.3 | 4
0.0, -4.0, 0.0, 0.0, 2.5, 6.5, 0.0, -5.0, 0.0 | -128.45 | 4
0.0, -4.0, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -125.4 | 4
0.0, -4.0, 0.0, 0.0, 2.6, 7.5, 0.0, -5.0, 0.0 | -131.0 | 3
0.0, -5.0, 0.5, 0.5, 2.5, 7.0, 0.0, -5.0, 0.0 | -200.0 | 1
0.0, -3.0, 0.0, 0.0, 2.7, 7.6, 0.5, -5.0, 0.5 | -140.55 | 3
-2.0, -5.0, 0.0, 0.0, 2.0, 5.0, 1.0, -5.0, 0.0 | -200.0 | 1
0.0, -5.0, 0.0, 0.0, 2.4, 6.9, 0.0, -5.0, 0.0 | -132.55 | 3
0.0, -3.0, 0.0, 0.0, 3.2, 7.2, 0.0, -6.0, 0.0 | -125.7 | 4
-1.0, -5.0, 0.0, -6.0, 1.0, 6.0, 0.0, -5.0, 0.0 | -200.0 | 1
0.0, -3.0, 0.0, 0.0, 2.6, 7.5, 0.0, -4.2, 0.0 | -121.55 | 4
0.0, -4.0, 0.0, 0.0, 2.5, 7.0, 0.0, -4.0, 0.0 | -124.3 | 4
0.0, -2.8, 0.0, 0.0, 3.4, 7.5, 0.0, -4.5, 0.0 | -126.9 | 4
-1.0, -5.0, 1.0, -6.0, 0.0, 6.0, 0.0, -5.0, 0.0 | -200.0 | 1
0.5, -3.0, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -200.0 | 1
-2.0, -4.0, 0.0, 0.0, 2.0, 4.0, 0.0, -5.0, 0.0 | -200.0 | 1
0.0, -5.0, 0.0, -5.0, 3.0, 7.0, 0.0, -5.0, 0.0 | -133.8 | 3
0.0, -5.0, 0.0, 0.0, 2.5, 8.0, 0.0, -5.0, 0.0 | -131.55 | 3
-2.0, -5.0, 0.0, 0.0, 2.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -3.0, 1.0, 0.0, 2.6, 7.5, 0.0, -5.0, 0.0 | -200.0 | 1
0.0, -3.0, 0.0, 0.0, 2.7, 7.5, 0.0, -5.0, 0.0 | -134.55 | 3
0.5, -2.0, 0.0, 0.0, 2.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -1.9, 1.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.1, 0.0, 0.0, 3.2, 5.4, 0.0, -6.0, 0.0 | -136.95 | 3
0.0, -1.0, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -123.7 | 4
-1.0, -2.0, 0.0, 0.0, 2.1, 5.5, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 3.2, 5.4, 0.1, -6.0, 0.0 | -197.35 | 1
0.0, -2.0, 0.0, 0.0, 0.0, 6.0, 0.0, -5.0, 0.0 | -140.7 | 3
0.0, -2.0, 0.0, 0.0, 3.0, 5.5, 0.0, -6.0, 0.5 | -200.0 | 1
0.0, -1.7, 0.0, 0.0, 0.0, 6.0, 0.0, -5.0, 0.0 | -146.6 | 3
1.0, -6.0, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
-1.0, -1.0, 0.0, 0.0, 1.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
-1.0, -1.0, 0.0, 0.0, 1.0, 2.0, -1.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 3.2, 6.0, 0.0, -6.0, 0.0 | -130.5 | 3
0.0, -2.0, 0.0, 1.0, 2.1, 5.5, 0.0, -6.0, 0.0 | -134.95 | 3
0.0, -2.0, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -147.55 | 3
1.0, -2.0, 0.0, 0.0, 2.1, 5.5, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 2.0, 6.0, 0.0, -6.0, 1.0 | -200.0 | 1
-1.0, -6.0, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -1.9, 0.0, 0.0, 0.1, 5.8, 0.0, -6.0, 0.0 | -132.25 | 3
0.0, -2.0, 1.0, 0.0, 2.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.5, -6.0, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -1.9, 0.0, 0.0, 0.0, 6.0, 0.5, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 2.0, 5.4, 0.5, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 2.1, 5.5, 0.0, -6.0, 0.5 | -200.0 | 1
-0.5, -2.0, 0.0, 0.0, 2.1, 5.5, 0.0, -6.0, 0.0 | -200.0 | 1
0.2, -2.0, 0.0, 0.0, 2.2, 5.5, 0.0, -6.0, 0.0 | -168.15 | 2
2.0, -6.0, 0.0, 0.0, 2.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 0.0, 6.0, 0.0, -3.0, 0.0 | -126.85 | 4
0.0, -2.0, 0.0, 0.0, 2.0, 5.5, 0.0, -6.0, 0.5 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 3.2, 5.4, 0.0, -6.0, 0.0 | -138.1 | 3
-1.0, -1.9, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -3.0, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -127.5 | 4
0.0, -2.0, 0.0, 0.0, 2.1, 5.5, 0.0, -6.0, 1.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 3.2, 5.4, 0.0, -6.0, 0.1 | -200.0 | 1
0.0, -1.8, 0.0, 0.0, 0.0, 6.0, 0.0, -5.0, 0.0 | -133.9 | 3
0.0, -1.0, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -113.1 | 4
0.0, -1.0, 1.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 3.2, 5.4, 0.0, -5.5, 0.0 | -133.35 | 3
0.0, -1.9, 0.0, 0.0, 2.1, 5.5, 0.0, -6.0, 0.0 | -133.0 | 3
0.0, -1.9, 0.0, -0.5, 0.0, 6.0, 0.0, -6.0, 0.0 | -126.3 | 4
0.0, -1.8, 0.0, 0.0, 0.0, 5.5, 0.0, -6.0, 0.0 | -118.7 | 4
-1.5, -2.0, 0.0, 0.0, 1.5, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 3.4, 5.4, 0.0, -5.7, 0.0 | -123.05 | 4
-1.0, -1.0, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 0.0, 6.0, 1.0, -6.0, 0.0 | -200.0 | 1
0.1, -2.0, 0.0, 0.0, 2.0, 6.0, 0.0, -6.0, 0.0 | -152.25 | 3
0.0, -1.0, 0.0, 0.0, 0.5, 6.0, 0.0, -6.0, 0.0 | -129.2 | 4
0.0, -2.0, 0.0, 0.0, 3.2, 5.4, 0.0, -6.0, 0.5 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 4.2, 5.4, 0.0, -6.0, 0.0 | -133.8 | 3
0.0, -2.0, 0.0, 0.0, 2.0, 5.5, 0.0, -6.0, 0.0 | -129.8 | 4
0.0, -2.0, 0.0, 0.0, 3.0, 5.4, -1.0, -6.0, 0.5 | -200.0 | 1
0.0, -1.8, 0.0, 0.0, 0.0, 5.5, 0.0, -5.5, 0.0 | -129.45 | 4
0.0, -1.9, 0.0, 0.0, 0.0, 6.0, 0.0, -5.5, 0.0 | -121.25 | 4
0.0, -2.0, 0.1, 0.0, 3.2, 5.4, 0.0, -6.0, 0.0 | -180.6 | 1
0.0, -2.0, 0.0, 0.0, 2.0, 5.8, 0.0, -6.0, 0.0 | -129.0 | 4
0.0, -1.9, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.5 | -200.0 | 1
0.0, -1.8, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -123.95 | 4
0.0, -2.0, 0.0, 0.0, 0.3, 6.0, 0.0, -6.0, 0.0 | -128.15 | 4
1.0, -1.0, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
1.0, -2.0, 0.0, 0.0, 2.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
-1.0, -2.0, 0.0, 0.0, 0.0, 3.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -1.0, 0.0, 0.0, 1.0, 6.0, 0.0, -6.0, 0.0 | -125.75 | 4
0.0, -1.9, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -114.05 | 4
0.0, -1.0, 0.0, 0.0, 3.0, 6.0, 0.0, -6.0, 0.0 | -130.25 | 3
0.0, -2.0, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -136.2 | 3
-1.0, -6.0, 0.0, 0.0, 1.0, 6.0, 0.0, -2.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 2.0, 5.4, -0.5, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 0.0, 3.0, 0.0, -6.0, 0.0 | -127.8 | 4
0.0, -1.9, 0.0, 0.0, 0.5, 6.0, 0.0, -6.0, 0.0 | -125.0 | 4
0.0, -1.0, 0.0, 0.0, 0.5, 3.0, 0.0, -6.0, -0.5 | -200.0 | 1
-1.0, -6.0, 0.0, 0.0, 1.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 2.1, 6.0, 0.0, -6.0, 0.0 | -126.85 | 4
-0.5, -2.0, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.5, 0.0, 0.0, 2.0, 6.0, 0.0, -6.0, 0.0 | -129.05 | 4
0.0, -1.0, 0.0, 0.0, 0.0, 3.0, 0.0, -6.0, 0.0 | -137.0 | 3
-2.0, -1.0, 0.0, 0.0, 2.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 2.1, 5.5, 0.2, -6.0, 0.0 | -200.0 | 1
0.0, -1.0, 0.0, 0.0, 0.0, 3.0, 0.0, -6.0, 0.0 | -129.3 | 4
0.0, -1.9, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, -0.5 | -200.0 | 1
0.0, -2.2, 0.0, 0.0, 2.0, 6.0, 0.0, -6.0, 0.0 | -122.9 | 4
0.0, -2.0, 0.0, 0.0, 3.0, 6.0, 0.0, -6.0, 0.0 | -128.8 | 4
-1.0, -2.0, 0.0, 0.0, 2.1, 5.5, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 2.0, 5.5, 0.0, -6.0, 0.0 | -117.9 | 4
0.5, -2.0, 0.0, 0.0, 0.5, 6.0, 0.5, -6.0, 0.5 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 2.1, 5.5, 0.0, -6.0, 0.0 | -133.1 | 3
0.2, -1.0, 0.0, 0.0, 0.2, 6.0, 0.0, -6.0, 0.5 | -200.0 | 1
-1.0, -1.0, 0.0, 0.0, 1.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -1.0, 0.0, 0.0, 0.0, 3.0, 0.0, -5.0, 0.0 | -130.75 | 3
0.0, -0.8, 0.0, 0.0, 6.0, 0.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.5, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -118.65 | 4
1.0, -1.9, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 0.5, 6.0, 0.0, -6.0, 0.0 | -147.2 | 3
0.0, -2.5, 0.0, 0.0, 2.1, 5.5, 0.0, -6.0, 0.0 | -132.75 | 3
0.0, -1.9, 0.0, 0.0, 0.0, 6.5, 0.0, -6.0, 0.0 | -139.55 | 3
0.0, -6.0, 0.0, 0.0, 0.0, 6.0, 1.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 3.1, 5.5, 0.0, -6.0, 0.0 | -131.15 | 3
0.0, -2.0, 0.0, 0.0, 2.1, 5.5, 0.0, -6.0, 0.1 | -200.0 | 1
-0.5, -1.9, 0.0, 0.0, 0.5, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -1.8, 0.0, 0.0, 3.0, 5.5, 0.0, -6.0, 0.0 | -135.6 | 3
0.0, -2.2, 0.0, 0.0, 2.2, 5.5, 0.5, -6.0, 0.0 | -200.0 | 1
0.5, -2.0, 0.0, 0.0, 2.1, 5.5, 0.0, -6.0, 0.0 | -200.0 | 1
-1.0, -1.0, 0.0, 0.0, 1.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.5, -2.0, 0.0, 0.0, 3.2, 5.4, 0.0, -6.0, 0.0 | -200.0 | 1
-1.0, -1.9, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 2.0, 6.4, 0.0, -6.0, 0.0 | -122.1 | 4
0.0, -1.92, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -129.65 | 4
0.0, -2.0, 0.0, 0.0, 1.0, 6.0, 0.0, -6.0, 0.0 | -123.85 | 4
0.0, -1.8, 0.0, 0.0, 3.5, 5.5, -0.5, -6.0, 0.5 | -200.0 | 1
-0.5, -1.0, 0.0, 0.0, 0.5, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
-0.5, -0.8, 0.0, 0.0, 0.5, 4.0, 0.0, -6.0, 0.0 | -200.0 | 1
-0.5, -2.0, 0.0, 0.0, 2.1, 5.5, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -2.0, 0.0, 0.0, 2.2, 5.6, 0.0, -6.0, 0.0 | -128.2 | 4
-2.0, -6.0, 0.0, 0.0, 2.0, 6.0, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -0.9, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -132.95 | 3
1.0, -2.0, 0.0, 0.0, 3.2, 5.4, 0.0, -6.0, 0.0 | -200.0 | 1
0.0, -1.0, 0.0, 0.0, 0.0, 5.8, 0.0, -6.0, 0.0 | -140.3 | 3
